日期,时段,电价,电力负荷,外送电,备用,光伏,风电
2023/6/16,2:45,377,35197,1650,9530,1,9875
2023/6/16,3:00,371,35150,1650,9468,1,9852
2023/6/16,3:15,371,35009,1650,9460,1,9817
2023/6/16,3:30,371,34936,1650,9537,1,9781
2023/6/16,3:45,371,34857,1650,9612,1,9752
2023/6/16,4:00,380,34858,1650,9606,1,9722
2023/6/16,4:15,380,34915,1650,9530,1,9689
2023/6/16,4:30,380,34868,1650,9521,2,9663
2023/6/16,4:45,380,34948,1650,9247,7,9636
2023/6/16,5:00,392,35039,1650,9199,11,9615
2023/6/16,5:15,392,35261,1650,9023,129,9554
2023/6/16,5:30,392,35483,1650,8839,202,9489
2023/6/16,5:45,392,35590,1650,8779,306,9384
2023/6/16,6:00,426,35678,1650,8813,459,9276
2023/6/16,6:15,426,35901,1650,8679,674,9141
2023/6/16,6:30,426,36157,1650,8606,934,8954
2023/6/16,6:45,426,36332,1650,8543,1251,8770
2023/6/16,7:00,433,36177,1650,8812,1638,8595
2023/6/16,7:15,433,36237,1856,8824,2080,8347
2023/6/16,7:30,433,36270,2062,8807,2542,8101
2023/6/16,7:45,433,36327,2268,8878,3107,7869
2023/6/16,8:00,394,36374,2475,8932,3652,7606
2023/6/16,8:15,394,36504,2681,9050,4180,7507
2023/6/16,8:30,394,36689,2887,9283,4695,7488
2023/6/16,8:45,394,36812,3093,9703,5239,7510
2023/6/16,9:00,224,36754,3300,10255,5750,7547
2023/6/16,9:15,224,36785,3300,10960,6203,7610
2023/6/16,9:30,224,36827,3300,11292,6608,7700
2023/6/16,9:45,224,36907,3300,11600,6993,7803
2023/6/16,10:00,364,37020,3300,11484,7351,7926
2023/6/16,10:15,364,37120,3300,11495,7634,8045
2023/6/16,10:30,364,37570,3300,11317,7882,8184
2023/6/16,10:45,364,37386,3300,11797,8112,8319
2023/6/16,11:00,200,37615,3300,11649,8308,8472
2023/6/16,11:15,200,37957,3094,11758,8454,8611
2023/6/16,11:30,200,37757,2888,12234,8573,8776
2023/6/16,11:45,200,37533,2682,12668,8651,8920
2023/6/16,12:00,132,37176,2475,13211,8728,9115
2023/6/16,12:15,132,36841,2475,13393,8771,9254
2023/6/16,12:30,132,36715,2475,13569,8784,9340
2023/6/16,12:45,132,36587,2475,13629,8784,9448
2023/6/16,13:00,29,36665,2475,13794,8751,9566
2023/6/16,13:15,29,36445,2475,13847,8697,9671
2023/6/16,13:30,29,36453,2475,13850,8621,9758
2023/6/16,13:45,29,36446,2475,13811,8515,9813
2023/6/16,14:00,6,36480,2475,13744,8374,9863
2023/6/16,14:15,6,36636,2475,13982,8209,9929
2023/6/16,14:30,6,36947,2475,13697,8024,9938
2023/6/16,14:45,6,37060,2475,13587,7795,9962
2023/6/16,15:00,70,36900,2475,13493,7540,9961
2023/6/16,15:15,70,36927,2475,13353,7274,9988
2023/6/16,15:30,70,37174,2475,13080,6967,10008
2023/6/16,15:45,70,37266,2475,12839,6635,10077
2023/6/16,16:00,334,37099,2475,12539,6260,10093
2023/6/16,16:15,334,37511,2550,12234,5871,10130
2023/6/16,16:30,334,37685,2625,11934,5444,10174
2023/6/16,16:45,334,37540,2700,11746,5002,10235
2023/6/16,17:00,379,37946,2775,11381,4496,10287
2023/6/16,17:15,379,37837,2906,10879,4008,10310
2023/6/16,17:30,379,37610,3037,10507,3552,10294
2023/6/16,17:45,379,37985,3168,9912,3066,10278
2023/6/16,18:00,391,37913,3300,9341,2598,10260
2023/6/16,18:15,391,37926,3300,8984,2141,10242
2023/6/16,18:30,391,37747,3300,8583,1736,10197
2023/6/16,18:45,391,38204,3300,8061,1332,10200
2023/6/16,19:00,413,37847,3300,7890,1017,10190
2023/6/16,19:15,413,37832,3300,7709,756,10187
2023/6/16,19:30,413,37520,3300,7497,548,10181
2023/6/16,19:45,413,37530,3300,7493,381,10195
2023/6/16,20:00,418,37716,3300,7442,243,10214
2023/6/16,20:15,418,37803,3225,7155,144,10288
2023/6/16,20:30,418,38034,3150,7230,20,10385
2023/6/16,20:45,418,38077,3075,7297,11,10493
2023/6/16,21:00,386,37934,3000,7092,8,10629
2023/6/16,21:15,386,37839,2869,7099,6,10768
2023/6/16,21:30,386,37921,2738,7545,6,10929
2023/6/16,21:45,386,37973,2607,7778,6,11094
2023/6/16,22:00,352,37843,2475,8084,1,11268
2023/6/16,22:15,352,37654,2269,8985,1,11415
2023/6/16,22:30,352,37589,2063,9213,1,11573
2023/6/16,22:45,352,37355,1857,10055,1,11760
2023/6/16,23:00,326,36985,1650,10605,1,11947
2023/6/16,23:15,326,36590,1650,10867,1,12087
2023/6/16,23:30,326,36302,1650,10883,1,12136
2023/6/16,23:45,326,35989,1650,10702,1,12190
2023/6/16,0:00,341,35728,1650,5783,1,12261
2023/6/17,0:15,341,36021,1650,10569,1,12277
2023/6/17,0:30,341,35958,1650,10609,1,12259
2023/6/17,0:45,341,35918,1650,10635,1,12232
2023/6/17,1:00,346,35893,1650,10674,1,12195
2023/6/17,1:15,346,35265,1650,10801,1,12145
2023/6/17,1:30,346,35701,1650,10804,1,12084
2023/6/17,1:45,346,35715,1650,10809,1,12008
2023/6/17,2:00,347,35729,1650,10955,1,11928
2023/6/17,2:15,347,35698,1650,10847,1,11829
2023/6/17,2:30,347,35657,1650,10913,1,11736
2023/6/17,2:45,347,35616,1650,10965,1,11636
2023/6/17,3:00,358,35558,1650,10911,1,11527
2023/6/17,3:15,358,35550,1650,10862,1,11407
2023/6/17,3:30,358,35472,1650,10874,1,11242
2023/6/17,3:45,358,35390,1650,10881,1,11105
2023/6/17,4:00,357,35437,1650,10902,1,10962
2023/6/17,4:15,357,35457,1650,10767,2,10839
2023/6/17,4:30,357,35433,1650,10671,2,10720
2023/6/17,4:45,357,35506,1650,10577,7,10611
2023/6/17,5:00,365,35576,1650,10390,12,10509
2023/6/17,5:15,365,35740,1650,10220,131,10405
2023/6/17,5:30,365,35929,1650,10128,204,10249
2023/6/17,5:45,365,36076,1650,9963,307,10093
2023/6/17,6:00,419,36276,1650,9868,447,9954
2023/6/17,6:15,419,36472,1650,9784,658,9826
2023/6/17,6:30,419,36630,1650,9781,918,9734
2023/6/17,6:45,419,36717,1650,9923,1221,9629
2023/6/17,7:00,384,36759,1650,10233,1590,9549
2023/6/17,7:15,384,36877,1856,10199,2002,9463
2023/6/17,7:30,384,36886,2062,10229,2442,9399
2023/6/17,7:45,384,36960,2268,10391,2976,9371
2023/6/17,8:00,324,36930,2475,10607,3472,9356
2023/6/17,8:15,324,37124,2681,10696,3965,9394
2023/6/17,8:30,324,37282,2887,10921,4454,9503
2023/6/17,8:45,324,37443,3093,10993,4955,9629
2023/6/17,9:00,273,37487,3300,11171,5426,9742
2023/6/17,9:15,273,37485,3300,11583,5824,9878
2023/6/17,9:30,273,37555,3300,11958,6199,10030
2023/6/17,9:45,273,37628,3300,12185,6551,10178
2023/6/17,10:00,242,37705,3300,12324,6873,10319
2023/6/17,10:15,242,37809,3300,12442,7100,10464
2023/6/17,10:30,242,37964,3300,12412,7285,10598
2023/6/17,10:45,242,37920,3300,12779,7446,10698
2023/6/17,11:00,114,38081,3300,12713,7579,10843
2023/6/17,11:15,114,38251,3094,12848,7634,10969
2023/6/17,11:30,114,38327,2888,12966,7644,11109
2023/6/17,11:45,114,37995,2682,13386,7624,11232
2023/6/17,12:00,70,37663,2475,13622,7587,11351
2023/6/17,12:15,70,37465,2475,13888,7506,11483
2023/6/17,12:30,70,37295,2475,13986,7405,11597
2023/6/17,12:45,70,37163,2475,14071,7280,11699
2023/6/17,13:00,106,37102,2475,14026,7152,11819
2023/6/17,13:15,106,37009,2475,14211,7023,11918
2023/6/17,13:30,106,36917,2475,14208,6897,12008
2023/6/17,13:45,106,36936,2475,14148,6740,12104
2023/6/17,14:00,77,36998,2475,14050,6549,12209
2023/6/17,14:15,77,37065,2475,13905,6333,12293
2023/6/17,14:30,77,37250,2475,13570,6094,12352
2023/6/17,14:45,77,37393,2475,13380,5836,12401
2023/6/17,15:00,164,37425,2475,13142,5559,12452
2023/6/17,15:15,164,37438,2475,12943,5290,12505
2023/6/17,15:30,164,37588,2475,12672,5021,12576
2023/6/17,15:45,164,37693,2475,12404,4730,12621
2023/6/17,16:00,217,37665,2475,12265,4412,12649
2023/6/17,16:15,217,38327,2550,11894,4113,12670
2023/6/17,16:30,217,38557,2625,11438,3733,12674
2023/6/17,16:45,217,38547,2700,11263,3406,12698
2023/6/17,17:00,320,38787,2775,10429,3035,12687
2023/6/17,17:15,320,38694,2906,10627,2693,12667
2023/6/17,17:30,320,38401,3037,10859,2377,12626
2023/6/17,17:45,320,38776,3168,10838,2040,12558
2023/6/17,18:00,348,38509,3300,10589,1712,12501
2023/6/17,18:15,348,38732,3300,10255,1412,12462
2023/6/17,18:30,348,38454,3300,9985,1157,12409
2023/6/17,18:45,348,38702,3300,9453,901,12368
2023/6/17,19:00,372,38402,3300,9437,693,12333
2023/6/17,19:15,372,38393,3300,9263,542,12289
2023/6/17,19:30,372,38249,3300,9401,401,12233
2023/6/17,19:45,372,38199,3300,9203,273,12171
2023/6/17,20:00,385,38275,3300,8847,170,12116
2023/6/17,20:15,385,38391,3225,8558,107,12065
2023/6/17,20:30,385,38537,3150,8107,13,12025
2023/6/17,20:45,385,38540,3075,7975,5,11967
2023/6/17,21:00,379,38450,3000,8399,2,11934
2023/6/17,21:15,379,38499,2869,8644,1,11911
2023/6/17,21:30,379,38425,2738,8139,6,11936
2023/6/17,21:45,379,38302,2607,8096,6,11967
2023/6/17,22:00,352,38098,2475,7932,1,11983
2023/6/17,22:15,352,37955,2269,8140,1,11967
2023/6/17,22:30,352,37637,2063,8475,1,11892
2023/6/17,22:45,352,37355,1857,8815,1,11847
2023/6/17,23:00,316,37260,1650,9148,1,11785
2023/6/17,23:15,316,36952,1650,9245,1,11701
2023/6/17,23:30,316,36746,1650,9423,1,11601
2023/6/17,23:45,316,36621,1650,9468,1,11513
2023/6/17,0:00,325,36395,1650,9589,1,11411
2023/6/18,0:15,325,36298,1650,9149,1,11449
2023/6/18,0:30,325,36183,1650,9265,1,11246
2023/6/18,0:45,325,36073,1650,9369,1,11164
2023/6/18,1:00,337,36081,1650,9352,1,11079
2023/6/18,1:15,337,35977,1650,9595,1,11021
2023/6/18,1:30,337,35936,1650,9377,1,10946
2023/6/18,1:45,337,35898,1650,9292,1,10863
2023/6/18,2:00,342,35940,1650,9152,1,10792
2023/6/18,2:15,342,35884,1650,9173,1,10689
2023/6/18,2:30,342,35869,1650,9115,1,10586
2023/6/18,2:45,342,35809,1650,9069,1,10506
2023/6/18,3:00,347,35795,1650,9045,1,10421
2023/6/18,3:15,347,35749,1650,9033,1,10383
2023/6/18,3:30,347,35733,1650,9049,1,10350
2023/6/18,3:45,347,35657,1650,9082,1,10310
2023/6/18,4:00,354,35593,1650,9087,1,10295
2023/6/18,4:15,354,35643,1650,8938,2,10271
2023/6/18,4:30,354,35659,1650,8940,2,10243
2023/6/18,4:45,354,35712,1650,8766,3,10223
2023/6/18,5:00,375,35786,1650,8682,14,10205
2023/6/18,5:15,375,35889,1650,8545,78,10191
2023/6/18,5:30,375,36076,1650,8369,147,10135
2023/6/18,5:45,375,36246,1650,8182,220,10080
2023/6/18,6:00,377,36431,1650,8153,331,10028
2023/6/18,6:15,377,36695,1650,7968,472,9958
2023/6/18,6:30,377,36848,1650,7920,657,9860
2023/6/18,6:45,377,36868,1650,7985,884,9763
2023/6/18,7:00,371,36977,1650,8067,1117,9684
2023/6/18,7:15,371,37117,1856,8022,1393,9670
2023/6/18,7:30,371,37111,2062,8148,1684,9691
2023/6/18,7:45,371,37155,2268,8341,2035,9737
2023/6/18,8:00,383,37189,2475,8528,2387,9773
2023/6/18,8:15,383,37353,2681,8539,2696,9817
2023/6/18,8:30,383,37538,2887,8586,3019,9877
2023/6/18,8:45,383,37766,3093,8562,3394,9974
2023/6/18,9:00,428,37707,3300,8721,3724,10054
2023/6/18,9:15,428,37886,3300,8986,3978,10149
2023/6/18,9:30,428,37917,3300,9248,4211,10227
2023/6/18,9:45,428,37908,3300,9468,4451,10295
2023/6/18,10:00,439,37997,3300,9669,4647,10364
2023/6/18,10:15,439,38090,3300,9803,4768,10388
2023/6/18,10:30,439,38251,3300,10344,4870,10408
2023/6/18,10:45,439,38216,3300,10374,4950,10444
2023/6/18,11:00,388,38381,3300,10670,5039,10459
2023/6/18,11:15,388,38359,3094,10870,5074,10469
2023/6/18,11:30,388,38411,2888,11082,5086,10461
2023/6/18,11:45,388,38147,2682,10962,5077,10451
2023/6/18,12:00,323,37880,2475,11463,5047,10459
2023/6/18,12:15,323,37613,2475,11622,5020,10422
2023/6/18,12:30,323,37452,2475,12023,4951,10376
2023/6/18,12:45,323,37358,2475,12216,4875,10361
2023/6/18,13:00,320,37235,2475,12315,4827,10340
2023/6/18,13:15,320,37177,2475,12252,4772,10317
2023/6/18,13:30,320,37145,2475,12169,4655,10290
2023/6/18,13:45,320,37180,2475,11884,4532,10247
2023/6/18,14:00,339,37221,2475,11940,4359,10214
2023/6/18,14:15,339,37290,2475,11543,4183,10187
2023/6/18,14:30,339,37385,2475,11050,4037,10101
2023/6/18,14:45,339,37569,2475,10926,3864,10024
2023/6/18,15:00,365,37640,2475,10649,3687,9954
2023/6/18,15:15,365,37626,2475,10335,3541,9911
2023/6/18,15:30,365,37738,2475,9637,3397,9861
2023/6/18,15:45,365,37856,2475,9345,3253,9813
2023/6/18,16:00,372,38033,2475,9145,3060,9775
2023/6/18,16:15,372,38267,2550,8614,2860,9713
2023/6/18,16:30,372,38260,2625,8230,2645,9618
2023/6/18,16:45,372,38544,2700,7609,2421,9540
2023/6/18,17:00,390,38745,2775,6932,2168,9406
2023/6/18,17:15,390,38831,2906,6267,1937,9343
2023/6/18,17:30,390,38746,3037,6092,1722,9244
2023/6/18,17:45,390,38747,3168,5386,1531,9162
2023/6/18,18:00,393,38697,3300,5175,1322,9102
2023/6/18,18:15,393,39011,3300,4620,1123,9048
2023/6/18,18:30,393,38953,3300,4502,927,8942
2023/6/18,18:45,393,38869,3300,4071,738,8856
2023/6/18,19:00,396,38617,3300,3977,582,8778
2023/6/18,19:15,396,38615,3300,3851,461,8716
2023/6/18,19:30,396,38503,3300,3754,344,8692
2023/6/18,19:45,396,38394,3300,3617,243,8705
2023/6/18,20:00,424,38478,3300,3426,150,8733
2023/6/18,20:15,424,38565,3225,3252,69,8832
2023/6/18,20:30,424,38737,3150,2870,21,8880
2023/6/18,20:45,424,38736,3075,2712,10,8912
2023/6/18,21:00,426,38631,3000,2892,7,8987
2023/6/18,21:15,426,38722,2869,3071,6,9027
2023/6/18,21:30,426,38606,2738,3284,6,9012
2023/6/18,21:45,426,38537,2607,3648,6,9020
2023/6/18,22:00,409,38300,2475,4041,1,9036
2023/6/18,22:15,409,38163,2269,4210,1,9055
2023/6/18,22:30,409,37948,2063,4672,1,9063
2023/6/18,22:45,409,37681,1857,5140,1,9061
2023/6/18,23:00,380,37407,1650,5406,1,9059
2023/6/18,23:15,380,37082,1650,5562,1,9065
2023/6/18,23:30,380,36894,1650,5656,1,9055
2023/6/18,23:45,380,36731,1650,5629,1,8975
2023/6/18,0:00,390,36539,1650,5732,1,8937
2023/6/19,0:15,390,36133,1650,7578,1,9461
2023/6/19,0:30,390,36028,1650,7596,1,9131
2023/6/19,0:45,390,35840,1650,7746,1,9073
2023/6/19,1:00,394,35807,1650,7726,1,9020
2023/6/19,1:15,394,35744,1650,7747,1,8941
2023/6/19,1:30,394,35572,1650,7723,1,8862
2023/6/19,1:45,394,35709,1650,7683,1,8798
2023/6/19,2:00,409,35789,1650,7582,1,8739
2023/6/19,2:15,409,35828,1650,7581,1,8652
2023/6/19,2:30,409,35799,1650,7493,1,8492
2023/6/19,2:45,409,35630,1650,7499,1,8337
2023/6/19,3:00,429,35652,1650,7390,1,8196
2023/6/19,3:15,429,35600,1650,7332,1,8081
2023/6/19,3:30,429,35711,1650,7279,1,7953
2023/6/19,3:45,429,35598,1650,7193,1,7853
2023/6/19,4:00,444,35560,1650,7110,1,7778
2023/6/19,4:15,444,35513,1650,7007,1,7660
2023/6/19,4:30,444,35676,1650,6896,2,7501
2023/6/19,4:45,444,35520,1650,6812,3,7330
2023/6/19,5:00,467,35619,1650,6634,10,7216
2023/6/19,5:15,467,35730,1650,6496,108,7070
2023/6/19,5:30,467,35929,1650,6219,154,6932
2023/6/19,5:45,467,36079,1650,6003,232,6793
2023/6/19,6:00,484,36263,1650,5803,344,6662
2023/6/19,6:15,484,36629,1650,5480,495,6487
2023/6/19,6:30,484,36699,1650,5370,691,6280
2023/6/19,6:45,484,36954,1650,5318,919,6104
2023/6/19,7:00,492,36985,1650,5334,1182,5983
2023/6/19,7:15,492,37062,1856,5136,1522,5869
2023/6/19,7:30,492,37019,2062,5148,1899,5780
2023/6/19,7:45,492,36978,2268,5211,2383,5746
2023/6/19,8:00,444,37013,2475,5348,2855,5720
2023/6/19,8:15,444,37165,2681,5398,3329,5683
2023/6/19,8:30,444,37360,2887,5457,3811,5652
2023/6/19,8:45,444,37487,3093,5575,4315,5631
2023/6/19,9:00,429,37482,3300,5867,4800,5647
2023/6/19,9:15,429,37632,3300,6153,5249,5681
2023/6/19,9:30,429,37665,3300,6451,5655,5689
2023/6/19,9:45,429,37646,3300,7021,6057,5751
2023/6/19,10:00,414,37753,3300,7159,6427,5835
2023/6/19,10:15,414,37810,3300,7373,6737,5898
2023/6/19,10:30,414,37956,3300,7711,7021,5951
2023/6/19,10:45,414,37929,3300,8116,7285,6039
2023/6/19,11:00,372,38076,3300,8257,7554,6155
2023/6/19,11:15,372,38091,3094,8696,7775,6257
2023/6/19,11:30,372,38089,2888,9196,7949,6315
2023/6/19,11:45,372,37922,2682,9764,8077,6396
2023/6/19,12:00,373,37672,2475,10216,8189,6473
2023/6/19,12:15,373,37456,2475,10762,8273,6592
2023/6/19,12:30,373,37344,2475,10841,8328,6690
2023/6/19,12:45,373,37184,2475,11298,8348,6825
2023/6/19,13:00,370,37088,2475,11338,8335,6955
2023/6/19,13:15,370,37049,2475,11484,8298,7069
2023/6/19,13:30,370,37039,2475,11612,8263,7181
2023/6/19,13:45,370,37098,2475,11574,8190,7305
2023/6/19,14:00,332,37151,2475,11586,8052,7445
2023/6/19,14:15,332,37219,2475,11760,7904,7591
2023/6/19,14:30,332,37250,2475,11518,7770,7759
2023/6/19,14:45,332,37482,2475,11379,7582,7951
2023/6/19,15:00,339,37501,2475,11249,7364,8150
2023/6/19,15:15,339,37439,2475,11319,7128,8369
2023/6/19,15:30,339,37722,2475,11246,6856,8566
2023/6/19,15:45,339,37618,2475,10880,6555,8708
2023/6/19,16:00,357,38052,2475,10325,6205,8904
2023/6/19,16:15,357,38221,2550,10137,5835,9083
2023/6/19,16:30,357,38146,2625,9388,5426,9180
2023/6/19,16:45,357,38454,2700,8665,5018,9285
2023/6/19,17:00,381,38881,2775,8021,4550,9435
2023/6/19,17:15,381,38750,2906,7680,4083,9519
2023/6/19,17:30,381,38549,3037,7165,3605,9508
2023/6/19,17:45,381,38673,3168,6327,3120,9488
2023/6/19,18:00,407,38524,3300,6089,2644,9486
2023/6/19,18:15,407,38525,3300,5595,2194,9437
2023/6/19,18:30,407,38462,3300,5231,1788,9348
2023/6/19,18:45,407,38325,3300,4960,1377,9304
2023/6/19,19:00,415,38238,3300,4716,1068,9224
2023/6/19,19:15,415,38215,3300,4589,804,9158
2023/6/19,19:30,415,38197,3300,4273,581,9074
2023/6/19,19:45,415,38175,3300,4116,395,8980
2023/6/19,20:00,428,38243,3300,4004,251,8918
2023/6/19,20:15,428,38334,3225,3880,148,8897
2023/6/19,20:30,428,38535,3150,3561,23,8848
2023/6/19,20:45,428,38486,3075,3617,11,8808
2023/6/19,21:00,453,38399,3000,3777,8,8772
2023/6/19,21:15,453,38490,2869,3742,6,8640
2023/6/19,21:30,453,38385,2738,3926,6,8481
2023/6/19,21:45,453,38286,2607,4090,6,8355
2023/6/19,22:00,415,38057,2475,4386,1,8254
2023/6/19,22:15,415,37885,2269,4589,1,8123
2023/6/19,22:30,415,37709,2063,4787,1,7965
2023/6/19,22:45,415,37425,1857,5097,1,7817
2023/6/19,23:00,398,37163,1650,5423,1,7658
2023/6/19,23:15,398,36901,1650,5604,1,7496
2023/6/19,23:30,398,36666,1650,5648,1,7283
2023/6/19,23:45,398,36512,1650,5674,1,7106
2023/6/19,0:00,400,36239,1650,5922,1,6924
2023/6/20,0:15,400,35777,1650,7019,1,6430
2023/6/20,0:30,400,35653,1650,6951,1,6253
2023/6/20,0:45,400,35687,1650,6909,1,6161
2023/6/20,1:00,412,35634,1650,6710,1,6067
2023/6/20,1:15,412,35606,1650,6708,1,5952
2023/6/20,1:30,412,35642,1650,6636,1,5823
2023/6/20,1:45,412,35433,1650,6676,1,5723
2023/6/20,2:00,420,35410,1650,6623,1,5630
2023/6/20,2:15,420,35455,1650,6617,1,5537
2023/6/20,2:30,420,35441,1650,6566,1,5434
2023/6/20,2:45,420,35347,1650,6568,1,5369
2023/6/20,3:00,418,35264,1650,6570,1,5296
2023/6/20,3:15,418,35266,1650,6592,1,5226
2023/6/20,3:30,418,35284,1650,6588,1,5160
2023/6/20,3:45,418,35213,1650,6629,1,5110
2023/6/20,4:00,429,35229,1650,6594,1,5069
2023/6/20,4:15,429,35272,1650,6585,2,5054
2023/6/20,4:30,429,35256,1650,6508,2,5033
2023/6/20,4:45,429,35274,1650,6641,3,5030
2023/6/20,5:00,444,35371,1650,6548,11,5000
2023/6/20,5:15,444,35464,1650,6574,134,5000
2023/6/20,5:30,444,35784,1650,6413,202,4991
2023/6/20,5:45,444,35806,1650,6349,305,4958
2023/6/20,6:00,527,35980,1650,6445,452,4942
2023/6/20,6:15,527,36256,1650,6337,667,4916
2023/6/20,6:30,527,36330,1650,6478,933,4908
2023/6/20,6:45,527,36422,1650,6623,1264,4918
2023/6/20,7:00,528,36495,1650,7070,1661,4939
2023/6/20,7:15,528,36628,1856,7219,2127,4926
2023/6/20,7:30,528,36613,2062,7500,2603,4911
2023/6/20,7:45,528,36621,2268,7912,3208,4914
2023/6/20,8:00,374,36626,2475,8257,3779,4936
2023/6/20,8:15,374,36770,2681,8573,4340,4999
2023/6/20,8:30,374,36965,2887,8926,4876,5170
2023/6/20,8:45,374,37086,3093,9281,5416,5374
2023/6/20,9:00,312,37127,3300,9748,5946,5575
2023/6/20,9:15,312,37337,3300,10223,6423,5792
2023/6/20,9:30,312,37346,3300,10712,6859,5997
2023/6/20,9:45,312,37439,3300,11094,7264,6215
2023/6/20,10:00,287,37423,3300,11469,7631,6414
2023/6/20,10:15,287,37473,3300,11698,7922,6581
2023/6/20,10:30,287,37616,3300,11731,8172,6745
2023/6/20,10:45,287,37571,3300,11913,8405,6896
2023/6/20,11:00,328,37740,3300,12031,8600,7014
2023/6/20,11:15,328,37741,3094,12499,8745,7116
2023/6/20,11:30,328,37783,2888,13059,8843,7147
2023/6/20,11:45,328,37655,2682,13558,8950,7168
2023/6/20,12:00,264,37357,2475,14111,9037,7196
2023/6/20,12:15,264,37144,2475,14352,9077,7207
2023/6/20,12:30,264,36970,2475,14117,9099,7209
2023/6/20,12:45,264,36833,2475,14436,9107,7183
2023/6/20,13:00,273,36715,2475,14300,9081,7155
2023/6/20,13:15,273,36673,2475,14217,9038,7131
2023/6/20,13:30,273,36614,2475,14383,8976,7078
2023/6/20,13:45,273,36703,2475,14363,8887,7061
2023/6/20,14:00,325,36720,2475,14164,8757,7012
2023/6/20,14:15,325,36884,2475,13802,8625,6978
2023/6/20,14:30,325,36931,2475,13482,8452,6958
2023/6/20,14:45,325,37072,2475,13141,8233,6914
2023/6/20,15:00,378,37086,2475,12900,7989,6890
2023/6/20,15:15,378,37052,2475,12675,7724,6878
2023/6/20,15:30,378,37238,2475,12459,7418,6817
2023/6/20,15:45,378,37218,2475,11841,7096,6751
2023/6/20,16:00,415,37347,2475,11429,6733,6682
2023/6/20,16:15,415,37764,2550,10731,6329,6628
2023/6/20,16:30,415,38103,2625,10038,5889,6600
2023/6/20,16:45,415,37926,2700,9609,5415,6531
2023/6/20,17:00,1278,38354,2775,8283,4902,6479
2023/6/20,17:15,1278,38014,2906,8141,4379,6394
2023/6/20,17:30,1278,37985,3037,7519,3878,6265
2023/6/20,17:45,1278,37994,3168,6504,3359,6144
2023/6/20,18:00,1416,37985,3300,5940,2836,5987
2023/6/20,18:15,1416,38025,3300,5276,2351,5833
2023/6/20,18:30,1416,37983,3300,4744,1906,5661
2023/6/20,18:45,1416,38003,3300,4207,1458,5467
2023/6/20,19:00,1347,37885,3300,3867,1111,5294
2023/6/20,19:15,1347,37915,3300,3258,830,5125
2023/6/20,19:30,1347,37860,3300,2840,591,4915
2023/6/20,19:45,1347,37841,3300,2485,395,4736
2023/6/20,20:00,1347,37906,3300,2121,251,4594
2023/6/20,20:15,1347,37985,3225,2071,148,4478
2023/6/20,20:30,1347,38186,3150,1760,23,4283
2023/6/20,20:45,1347,38153,3075,1772,11,4105
2023/6/20,21:00,1326,38034,3000,1815,8,4007
2023/6/20,21:15,1326,38110,2869,1768,6,3858
2023/6/20,21:30,1326,38020,2738,1722,6,3703
2023/6/20,21:45,1326,37915,2607,1748,6,3592
2023/6/20,22:00,1328,37691,2475,1836,1,3480
2023/6/20,22:15,1328,37505,2269,1993,1,3365
2023/6/20,22:30,1328,37336,2063,2144,1,3290
2023/6/20,22:45,1328,37091,1857,2454,1,3225
2023/6/20,23:00,1255,36826,1650,2831,1,3157
2023/6/20,23:15,1255,36545,1650,2989,1,3109
2023/6/20,23:30,1255,36325,1650,3154,1,3046
2023/6/20,23:45,1255,36134,1650,3262,1,3008
2023/6/20,0:00,1288,35920,1650,3428,1,2982
2023/6/21,0:15,1288,35531,1650,3280,1,2966
2023/6/21,0:30,1288,35362,1650,3290,1,2907
2023/6/21,0:45,1288,35161,1650,3297,1,2904
2023/6/21,1:00,1300,35297,1650,3350,1,2932
2023/6/21,1:15,1300,35174,1650,3419,1,2952
2023/6/21,1:30,1300,34992,1650,3287,1,2965
2023/6/21,1:45,1300,34997,1650,3544,1,2973
2023/6/21,2:00,1176,35052,1650,3539,1,3007
2023/6/21,2:15,1176,35302,1650,3394,1,3069
2023/6/21,2:30,1176,35208,1650,3398,1,3114
2023/6/21,2:45,1176,35014,1650,3640,1,3164
2023/6/21,3:00,1090,34946,1650,3697,1,3216
2023/6/21,3:15,1090,35031,1650,3679,1,3268
2023/6/21,3:30,1090,35125,1650,3740,1,3316
2023/6/21,3:45,1090,34894,1650,3800,1,3374
2023/6/21,4:00,870,35010,1650,3922,1,3440
2023/6/21,4:15,870,35095,1650,4032,2,3510
2023/6/21,4:30,870,35215,1650,3998,2,3566
2023/6/21,4:45,870,35098,1650,4072,3,3636
2023/6/21,5:00,649,35129,1650,4094,12,3681
2023/6/21,5:15,649,35109,1650,4111,132,3727
2023/6/21,5:30,649,35514,1650,3843,203,3753
2023/6/21,5:45,649,35406,1650,3910,314,3774
2023/6/21,6:00,507,35533,1650,3859,466,3809
2023/6/21,6:15,507,36201,1650,3779,691,3831
2023/6/21,6:30,507,36113,1650,4023,970,3835
2023/6/21,6:45,507,36053,1650,4324,1306,3843
2023/6/21,7:00,460,36055,1650,4757,1712,3847
2023/6/21,7:15,460,36190,1856,4895,2182,3862
2023/6/21,7:30,460,36211,2062,5182,2674,3858
2023/6/21,7:45,460,36411,2268,5577,3283,3860
2023/6/21,8:00,398,36340,2475,5967,3846,3844
2023/6/21,8:15,398,36379,2681,6089,4403,3765
2023/6/21,8:30,398,36702,2887,6065,4938,3637
2023/6/21,8:45,398,36793,3093,6238,5485,3533
2023/6/21,9:00,361,37120,3300,6395,6013,3440
