AP,TP,RH,GHI,DHI
0,4.56338501,67.16000366,1.530077696,0.881485999
0,4.615141869,66.61870575,1.656440496,1.001892924
0,4.646142006,66.20572662,1.60873282,0.978765965
0,4.521176815,66.19168091,2.369632483,1.542125225
0,4.251011372,67.12637329,2.699827433,1.935682654
0,4.113154411,68.25256348,2.13800931,1.379785895
0,4.068167686,69.01070404,1.872451544,1.274086118
0,4.261107922,68.58189392,1.019826293,0.515694678
0,4.559820175,68.08098602,0.781144917,0.421649784
0,4.651669979,67.69172668,1.251027703,0.709650576
0,4.629924774,67.84163666,1.200517893,0.667882919
0,4.601836681,68.08876801,1.616416097,0.963722765
0,4.561491489,68.1484375,1.658630133,0.998220325
0,4.45000267,67.64738464,2.099903345,1.270720959
0,4.169273853,68.16663361,2.977048635,2.215065479
0,3.928214788,69.58533478,3.043965816,2.276225567
0,3.799054623,70.17993927,4.155828476,3.278020144
0,3.928702354,70.6029129,4.780295372,3.791248798
0,3.97877264,69.75035858,6.931125164,6.2077775
0.013533331,3.874418736,69.4394455,9.621328354,8.607245445
0.045633327,3.836368799,69.86195374,16.56369781,11.28790855
0.087499991,4.084443569,69.44134521,40.28399658,11.35028648
0.180200011,4.455070972,67.91721344,57.22410202,13.82302284
0.269833356,5.074767113,65.92594147,75.73149109,16.53778648
0.361266673,5.37163353,64.56241608,95.24523163,18.63185883
0.467633337,6.033241749,63.52181244,115.8750458,20.12133026
0.646733284,6.943166733,60.61395264,139.3901825,22.13903618
0.870566607,7.775553226,57.5723114,163.4987335,24.15484047
1.073933244,8.661146164,54.7545433,189.4780884,26.44787216
1.222299933,9.239030838,52.59462357,215.9338226,28.96025276
1.363933325,9.897260666,51.33462143,241.3716888,30.29533386
1.502366662,10.6024828,49.65103149,267.7869873,30.75104523
1.642699838,11.3946991,47.19374084,293.272583,32.85762405
1.785133481,12.16684532,43.43837357,320.6769409,34.37451553
1.934199929,12.85147667,40.33445358,346.3090515,35.72783661
2.071366787,13.24190807,35.78603745,372.7214661,38.59005737
2.200033426,13.59298992,34.89451599,397.032135,39.88023758
2.323933125,14.31516933,32.88596725,422.5792847,40.74204254
2.445300102,14.4355135,32.17302322,445.8433838,42.88344574
2.564433336,14.73526764,31.37363434,467.4076843,44.35218811
2.68290019,15.10415268,30.5478611,488.0791321,45.96958923
2.808733463,15.10588932,30.59921837,510.5231018,49.79933167
2.931400299,15.15152931,30.539114,530.7896118,51.07792664
3.042866707,15.05973148,30.38967323,548.3369141,54.45549393
3.161266804,15.29424572,30.03089333,558.1810303,54.54766846
3.278166533,15.24873924,30.05480766,572.9257813,59.49609756
3.390433311,15.45402241,29.96979713,590.2693481,58.62579727
3.500066757,15.62085915,29.74637222,606.8359375,57.54828644
3.599833488,16.01399612,29.49838829,623.437561,56.49334717
3.694133759,16.48508072,28.60569382,641.123291,57.57198334
3.790666819,16.56551743,28.08261681,663.03479,65.56464386
3.876399994,16.61614227,27.9280529,681.4620361,70.75635529
3.972799778,16.99593163,27.29043961,699.6079712,76.53697968
4.05739975,17.19228363,26.66680527,718.2333374,82.01631165
4.155400276,17.60420036,25.79655457,731.7806396,79.82653809
4.247933388,18.01270485,25.01630402,741.1999512,75.97755432
4.313833714,17.84205437,25.14644051,752.8983154,77.42196655
4.394400597,18.32190895,24.74791908,768.0148926,76.40840149
4.45876646,18.64815712,23.80633163,781.62677,77.08883667
4.539766788,18.21563721,23.98990059,801.5460205,83.56738281
4.592100143,18.48108292,24.07594109,813.0297852,81.28672791
4.652733326,18.84276772,22.83532143,822.8001099,81.22679901
4.737333298,18.88492584,22.3802166,829.5903931,74.45124817
4.78266573,19.31607246,21.91220093,836.3326416,67.12714386
4.818100452,19.51280975,22.03276634,848.2487793,64.52323151
4.87413311,19.57779121,21.81377983,864.1548462,64.72823334
4.904999733,19.55496597,20.63623047,879.7716675,67.33170319
4.937600136,19.59486389,21.19971848,888.5336914,65.68078613
4.981167793,19.53820419,20.81605911,901.6185913,66.82389069
5.016066551,20.01354027,20.21690941,908.5123901,64.26378632
5.074866295,20.16673279,20.11558151,917.5391235,64.4745636
5.063001156,20.1783638,20.14069557,924.0949707,62.75439453
5.076033592,20.31137276,19.81880379,932.8292236,63.67483521
5.100366592,20.38388634,19.40645599,941.0689697,65.45868683
5.186999798,20.51835632,18.85175896,952.7418213,66.02324677
5.200098991,20.46829796,19.01994133,958.4376221,67.87200928
5.205199718,21.04110909,18.83508492,962.6394653,65.63489532
5.204866886,21.22348022,18.3002491,965.5147095,63.19688416
5.239933491,21.43421555,17.62644386,975.5803223,67.4384079
5.290466309,21.2425766,17.81212807,981.9127808,71.82614136
5.250966549,21.17773247,17.49958229,981.4627686,70.5868988
5.264532566,21.38170815,16.95008087,985.3621216,71.80967712
5.263066769,21.5112133,16.82572937,981.0875244,72.2677002
5.285666466,21.74295425,15.34213448,990.65625,77.20102692
5.268399715,21.80081749,15.40046883,988.8135376,73.84776306
5.288599491,21.90435791,14.60940838,992.1939697,77.48543549
5.275166035,21.71115303,14.8980217,988.5933228,76.83541107
5.296966553,21.83464432,14.40445423,989.9342651,79.4084549
5.322666645,21.96963501,14.75550461,989.0549927,80.79733276
5.33456707,21.77203369,15.294384,987.588501,81.81999207
5.302466869,21.90696526,15.02676964,981.8725586,80.16524506
5.231500149,22.39106941,14.96187115,971.6750488,73.91739655
5.242900372,22.49279213,14.13192368,970.9387817,80.04696655
5.25150013,22.42941856,14.51270771,969.8236084,83.28479004
5.270533562,22.61178207,14.04941845,972.4691772,83.74469757
5.216033936,22.62431526,14.01573944,976.6813965,83.86024475
5.216366768,22.91447067,14.31638527,977.1820068,88.23870087
5.152999878,23.0920887,13.96736908,965.4221191,83.01241302
5.119400024,22.89901161,14.14437294,962.1077881,84.80208588
5.098599911,22.96126556,14.12968731,950.2657471,83.39533234
5.081399918,23.13094711,14.34354496,940.7944946,84.09347534
5.003600121,23.2001915,14.06062794,928.9445801,79.28063965
4.938333511,23.27620316,14.13321781,920.4797974,79.87992096
4.910867214,23.03863907,14.13070107,914.3513184,82.64331055
4.812533379,23.48444939,13.97543049,893.1955566,74.23440552
4.794199467,23.84894371,13.635355,888.6555176,79.3651886
4.782066822,23.75914001,13.61946106,880.347168,82.15055847
4.745733738,23.16963768,13.78412819,867.5432739,81.74798584
4.703066349,23.27118874,14.00705528,849.4029541,76.70367432
4.669966698,23.61798477,14.01657295,836.9713745,77.38629913
4.614733219,23.70026016,13.87804127,822.9088135,78.04268646
4.541733265,23.65166473,13.97316837,805.1885376,74.01292419
4.480799675,24.10046577,13.73194408,786.8067017,69.06984711
4.407299995,23.61177444,13.83202744,774.3746338,70.02603149
4.338432789,24.1136322,13.64322281,754.7275391,65.53554535
4.26523304,24.19113922,13.49110508,738.4934692,61.70930862
4.206233501,23.81029129,13.67981529,729.6634521,69.91033173
4.109066486,24.02434158,13.60641479,701.0464478,61.42766571
4.053666592,24.25234604,13.59443092,693.6212158,59.32670212
3.985599995,24.20351219,13.48522568,677.5024414,61.71689987
3.882000208,24.55604935,13.20661545,654.5604248,55.12279129
3.804233551,24.14758682,13.29107952,639.7265625,56.95261383
3.726866722,24.1432457,13.34115124,621.6494141,55.97265625
3.635032892,24.40126228,13.47766113,601.1971436,53.20140076
3.544433355,24.4565239,13.37185478,582.635376,53.39330292
3.454366684,24.39598846,13.33589077,564.6490479,54.58416367
3.364433289,24.27353287,13.42378044,548.5904541,54.99868774
3.250666618,24.34981346,13.32810307,526.9972534,51.65596771
3.134266615,24.63677216,13.1925621,504.8864746,48.47702789
3.041066408,24.44193268,13.29095268,487.5053711,50.05558777
2.935866833,24.41829681,13.32566929,470.1981201,52.73853302
2.825333357,24.35365868,13.3657074,452.3029175,54.668396
2.697666407,24.20136452,13.29128551,431.3241577,52.48694229
2.573066711,24.30708313,13.33440495,409.1029968,50.15352631
2.452800035,24.20132828,13.30243206,393.3805237,53.19910431
2.333333254,24.11661148,13.29769897,374.2703552,51.36362457
2.210000038,24.01832199,13.45798206,351.9968567,48.84586716
2.079300165,23.87453842,13.45780182,330.9953613,48.86140442
1.947600007,23.74137878,13.58794498,308.3119507,47.62779236
1.811800122,23.92887115,13.65947533,284.0454102,44.82836151
1.675599933,23.96097183,13.50902939,259.5810852,42.15377045
1.540466785,23.7420826,13.49691391,233.3791351,41.80342865
1.400533438,23.57748032,13.64174271,157.7141571,43.81172562
1.262366652,23.51178932,13.6303997,53.87706757,44.94589233
1.124199867,23.42665672,13.71390152,55.76144791,36.73703766
0.916200042,23.30934906,13.73206902,43.87285233,32.51377869
0.622666657,23.13631439,13.7497921,32.61328888,29.97500229
0.443033338,22.99026108,13.93374252,29.53229904,26.80737495
0.148166656,22.84972191,13.86532021,26.79294205,23.820158
0.088466659,22.75120735,14.08626842,23.24613762,21.61933708
0.075733341,22.48378944,14.36287308,21.52353096,19.59384346
0.064399995,22.23815536,14.51765537,20.40594101,17.46669769
0.04559999,21.93979645,14.75497341,16.00126457,15.02688599
0.027533323,21.56038094,15.10462189,13.86081791,13.4640913
0.012466667,21.14414406,15.82032204,11.43178654,10.90922737
0.000933333,20.82418823,16.3235302,8.866453171,8.313502312
0,20.36447906,17.10552216,7.643070698,7.076439857
0,19.77062416,18.17505074,6.557647705,6.099129677
0,19.25064278,19.04301643,5.33920002,4.960253716
0,18.7707901,20.67343712,4.967352867,4.43726635
0,18.27418327,19.98178864,4.424492836,3.763269663
0,18.03711128,20.32126617,3.822727203,3.171414137
0,17.82191849,21.55274582,3.889368773,3.32721138
0,17.58115005,22.07160378,3.534545183,3.015330076
0,17.4428463,21.87910271,3.113165379,2.71892786
0,17.17757225,22.49622345,3.163003206,2.713255405
0,16.867939,23.20623779,3.464586258,2.943178654
0,16.54278946,24.49775314,3.257401705,2.781347036
0,16.29192734,24.71870232,3.11295104,2.73929739
0,16.00050545,25.53007889,2.867455244,2.429816008
0,15.47373676,25.8716774,2.999176025,2.53192687
0,15.09017754,26.11240387,2.554895878,2.013551235
0,14.80706406,26.88937187,3.071210146,2.671042442
0,14.50130081,27.698349,3.196649313,2.651498318
0,14.13333035,28.66114044,3.351648092,2.638044596
0,14.20495129,29.07722282,2.091308117,1.551219821
0,13.9676075,30.10892105,2.959639549,2.433331966
0,13.69816113,30.25704193,2.176828623,1.677927732
0,13.63001728,29.91564178,2.177311897,1.585252285
0,13.53314304,29.78400612,2.658720493,2.126262665
0,13.55169964,29.36388969,1.44913125,1.023824573
0,13.45013618,29.22828865,1.687547207,1.205206394
0,13.22423363,29.71644211,2.43464756,1.812237263
0,13.09123135,29.97287369,1.884669781,1.362068772
0,12.89513493,30.21352196,2.042013645,1.522453904
0,12.75055218,31.00192451,1.511340618,0.973280668
0,12.72006416,31.74993515,1.514766812,1.118624449
0,12.63620377,32.42230988,1.96395874,1.39720118
0,12.58975792,32.28295898,2.053397179,1.519375324
0,12.46320724,32.77417374,2.204915047,1.680477858
0,12.22483635,33.03778839,2.713053465,2.119808912
0,12.15733337,33.02181625,2.314624786,1.837141633
0,12.2064743,33.37778854,1.965044141,1.465385675
0,12.3462553,32.52041626,2.068072081,1.552489877
0,12.36143398,32.1151619,1.960067034,1.402401567
0,12.36036301,31.71125221,2.04099369,1.443823695
0,12.22638798,32.44448471,1.932350874,1.404557228
0,12.05668926,32.93088913,1.933459044,1.426964879
0,11.84579182,32.82720184,2.073696375,1.510231256
0,11.75283623,34.00880432,1.766763568,1.307361245
0,11.64279461,34.76410675,2.122332335,1.544379234
0,11.39851475,35.68406296,1.905277252,1.358945012
0,11.17616272,36.03870773,2.314709425,1.635774612
0,11.13828182,34.75579453,2.379232168,1.671500802
0,11.03139782,36.93839645,2.363517046,1.707795143
0,10.9726944,36.87717056,1.960238814,1.396403551
0,10.97254944,35.86839676,1.770407081,1.214317322
0,10.90041924,35.99252701,1.830695987,1.318220973
0,10.79825401,36.73933029,2.065945387,1.429522514
0,10.57207012,38.1872673,2.296669006,1.571669817
0,10.3719635,40.63665009,2.372305393,1.80581367
0,10.23491001,39.81375122,1.761525273,1.194709897
0,10.31701469,39.4096756,0.987078607,0.559989572
0,10.34082222,39.49473572,1.189926863,0.728409886
0,10.26925373,40.73134995,1.681986332,1.153750658
0,10.37423992,42.68656158,1.924904823,1.320460916
0,10.38208103,42.42899323,1.969120145,1.383349061
0,10.1586113,42.13834381,2.345552444,1.713604212
0,9.873987198,42.88537979,2.417121887,1.865322351
0,9.651536942,42.85132599,2.760344982,2.160244942
0,9.355601311,42.8430481,2.556905985,1.839382887
0,9.134811401,43.31855011,2.74247551,2.170900106
0,8.992464066,43.9381218,2.069581509,1.540085673
0,8.921188354,43.92131805,2.116866112,1.549236536
0,8.763738632,43.95213318,2.148215055,1.44659853
0,8.624372482,44.67518997,2.431130648,1.666996241
0,8.524385452,45.74198151,2.261603117,1.661441684
0,8.443787575,46.4164505,2.272578239,1.665610909
0,8.374644279,47.31392288,2.247249126,1.702935219
0,8.229336739,48.22384644,2.580898523,1.783872843
0,8.178236961,47.8332901,2.137591362,1.424467087
0,8.23943615,48.23125839,1.87539804,1.318146467
0,8.179724693,48.97737503,1.814562559,1.190339565
0,8.065863609,49.61985779,1.795419455,1.197357416
0,7.951924324,49.97472382,2.015805244,1.36375761
0,7.790782452,50.57050323,2.217123508,1.628926635
0,7.744490623,52.40872192,2.251992226,1.514245272
0,7.627418518,51.98699188,2.177479744,1.45562005
0,7.581839561,52.41491699,2.116110086,1.39609313
0,7.448482037,53.36257553,1.779759169,1.205565691
0,7.279153824,53.96246338,1.431971431,0.865971327
0,7.132021904,54.65601349,1.780905843,1.230564594
0,7.032286644,55.37112427,2.228010416,1.5673666
0,6.933292389,55.82966995,2.312326193,1.626771331
0,6.827020168,56.06784821,2.10773015,1.445620894
0,6.851564407,56.25183105,2.069006205,1.317716718
0,6.859416485,56.13976288,1.785665035,1.123749495
0,6.843680382,56.58169174,2.05456686,1.409768462
0,6.784721375,56.97009659,1.774632335,1.112539411
0,6.712395191,57.13694,2.248342991,1.490339875
0,6.524106503,57.74866486,1.881245613,1.220595598
0,6.596953869,57.23787689,1.566466451,0.992013812
0,6.787181854,56.51382065,1.256202936,0.718457103
0,7.014613628,55.5603447,1.594489336,0.916970372
0,6.931316376,55.594944,1.477135897,0.867307961
0,6.69811964,56.55591583,1.511950016,0.913493514
0,6.466206551,57.70073318,1.517749906,0.921760917
0,6.395223618,58.21437073,1.523978353,0.986735165
0,6.390720367,58.78266144,1.612290382,1.018584013
0,6.429417133,59.73220444,1.718131185,1.096354246
0,6.595416546,59.49114609,1.796776533,1.055444717
0,6.411689758,60.06052399,2.302155733,1.662573099
0,6.216490269,60.93228912,2.307204962,1.671208382
0,6.092959881,60.8290062,1.821734905,1.128002286
0,6.245160103,61.09416199,1.695765972,1.072012305
0,6.353889465,60.84574509,1.751056552,1.110464811
0,6.214522362,61.26821899,1.775219083,1.119010329
0,5.932451725,62.87349319,1.968942046,1.326485157
0,5.722718239,64.08551025,2.441807032,1.637478471
0,5.739357948,65.00880432,1.854699969,1.213461757
0,5.709430695,64.84314728,2.118937254,1.444432974
0,5.683300495,65.1105423,1.946474671,1.359625101
0,5.626768589,65.62783813,1.89116776,1.236612439
0,5.591793537,65.83283234,1.797451615,1.213061571
0,5.588356972,64.80822754,1.732724667,1.103871584
0,5.653341293,64.79785156,1.888405323,1.223798633
0,5.626218319,64.9393692,1.994443417,1.455040693
0,5.372204781,65.69857788,2.071219921,1.390625715
0,5.114374161,67.48401642,2.292185068,1.564377546
0,4.940299988,68.64572906,1.925737262,1.300273657
0,5.059961796,69.28197479,1.302583933,0.674926162
0,5.208247662,68.32788849,1.811287642,1.13639605
0,5.0998106,67.51882935,1.790728688,1.105359316
0,5.111039162,67.4850235,1.559533834,0.943858624
0,5.416553497,66.18058014,1.213906407,0.654849946
0,5.284522533,66.46490479,1.802422285,1.190873384
0,5.038158417,67.41098785,2.10148263,1.316611528
0,4.843761444,68.54031372,2.273993969,1.577518106
0,4.788272858,69.17423248,1.898352385,1.255252719
0,4.767259598,69.95451355,1.920876861,1.203007817
0,4.77989912,70.27877808,1.716544628,1.157134891
0,4.7707901,69.52391815,1.709644198,1.129841208
0,4.89984417,69.52443695,1.73107326,1.085863948
0,4.89530611,69.20179749,1.980695248,1.230838656
0,4.720293999,69.7157135,1.951767921,1.259968996
0,4.501029015,70.41281128,1.969064593,1.288539886
0,4.407849789,71.07823944,2.086457253,1.43399334
0,4.383008003,71.25888062,2.100052118,1.419644475
0,4.398159504,71.59339905,2.028701067,1.309679389
0,4.322117805,71.86816406,2.36872673,1.634203196
0,4.30453825,72.71996307,2.112633705,1.334929347
0,4.376116276,72.48165131,1.583985806,0.993991673
0,4.610795975,71.49794769,1.109694242,0.559826136
0,4.496977329,70.86968231,2.199822187,1.416244745
0,4.434594154,71.22364807,2.587565899,1.803532362
0,4.350034714,71.18395233,4.794806957,4.044324398
0,4.258239746,71.39915466,7.076075554,6.140171528
0.009033332,4.339596272,71.37673187,9.232320786,8.119873047
0.042866662,4.439479828,71.01339722,14.57800388,11.06198502
0.089533329,4.560451031,69.99552155,37.80642319,11.36011982
0.18446669,4.818177223,69.24062347,53.961689,13.41604328
0.275766701,5.290685177,68.57299042,71.79346466,15.70358181
0.349633366,6.080646038,65.95740509,91.00332642,17.82491684
0.455299973,6.706404686,63.84139252,112.5396729,19.53846741
0.637666523,7.676250935,60.95803833,135.8391418,21.5680542
0.858199954,8.594386101,58.48843384,159.8524475,23.28290749
1.052533388,9.963513374,54.76399231,184.1788635,25.00957108
1.194533348,11.71998215,49.24151611,209.2434998,26.57617188
1.33346653,12.88453197,45.08050919,234.942337,28.35733604
1.472166538,13.23023987,41.70695877,260.8317261,30.06212997
1.616366744,12.64797592,40.13674927,281.5999756,32.11448288
1.766733289,12.67501831,39.47797394,304.5174255,33.83817291
1.897199869,13.22572517,37.50784683,331.5513306,34.78116608
2.027199984,14.0401144,34.97739029,356.4429321,36.62501526
2.155666351,14.57985592,33.69630432,380.5152588,38.98407364
2.279666662,14.80995178,32.36622238,403.6216736,40.79931641
2.39866662,15.01247311,31.61606407,429.027832,42.94464111
2.516800165,15.50862026,29.85713959,451.2613525,45.18618774
2.634266615,15.83913422,29.31761742,467.4098206,46.60074234
2.745466709,16.32902145,27.73179626,481.2874146,46.78396225
2.856733084,16.98335648,25.7405529,500.395813,47.58118439
2.963199854,17.78157616,24.61619568,517.2804565,47.88623047
3.066200018,18.16806221,23.1949501,532.0333252,51.41785431
3.172466755,18.17542648,23.06078339,549.1965942,56.08598328
3.276033163,18.29388809,23.30301857,568.8414917,57.97660065
3.379199982,18.8987751,22.68822861,586.1578979,56.47281647
3.479899883,18.8027401,21.66960144,607.2808838,60.36204147
3.590333462,18.94946098,20.92328262,626.9401245,63.61821365
3.702666759,18.90917778,20.97276497,646.8742065,68.64916229
3.79039979,19.04841614,20.9526577,664.4014282,71.19169617
3.878133297,19.54859734,20.26436234,684.7909546,79.28338623
3.963666677,19.58921814,20.0416832,702.9595337,83.78427887
4.046066761,19.9529953,19.41989708,712.7835693,79.009758
4.122666836,20.36990738,19.09569168,721.3399048,73.33883667
4.191732883,20.73867798,18.4595356,734.4760132,74.61251831
4.255399704,20.82212067,18.26829529,750.4755859,76.72251129
4.33943367,20.94103813,18.3116703,764.7636108,76.78834534
4.405133724,21.32705879,17.79083824,778.4780273,77.17880249
4.45963335,21.07047653,17.98575211,794.5134277,81.02288818
4.533333302,21.30376053,17.94220352,807.8521118,82.04277039
4.594099998,21.42256165,17.76345825,817.3870239,76.41281891
4.642466545,21.56297112,17.63981819,826.8751831,69.79363251
4.706166744,21.95794296,17.27535057,840.3056641,67.47567749
4.759166718,21.87835503,17.10449219,853.3197632,67.05381775
4.808133602,22.11634064,17.06617546,862.6921387,64.82423401
4.829133987,22.48219872,16.80023766,874.0251465,64.36824036
4.867133141,22.67321777,16.07804489,885.6414795,65.29566956
4.897967339,22.82475471,16.32542229,893.598999,63.552742
4.920066357,22.79945374,15.93878174,903.4540405,64.28224945
4.926866055,23.38677979,15.43164825,907.9074097,60.32790375
4.96356678,23.57956696,15.19846153,918.6687012,63.33737946
5.019199848,23.23186493,15.5314827,930.3868408,67.50867462
5.041966915,23.43265533,15.30714512,935.215271,65.82460022
5.048866272,23.90405273,15.07779789,939.135498,63.84178162
5.095066071,23.67009163,14.96686172,949.1572266,68.35409546
5.087732792,23.90410423,14.74075127,952.2730103,65.59437561
5.084332466,23.86988449,14.69583035,959.3588867,67.47085571
5.090699673,24.19290161,14.53672123,959.8527222,66.43836975
5.140066624,24.45168304,14.3031168,964.1151733,68.79441071
5.151800156,24.12807465,14.56253052,967.855957,72.58298492
5.213900566,24.77811432,14.12878323,965.2037354,69.6934433
5.223300457,24.93893242,13.96900177,968.1958008,70.78895569
5.205733299,25.00790405,13.68945599,967.8787842,71.22484589
5.207000256,25.33779907,13.62162018,962.4447021,69.63522339
5.207667351,25.57479668,13.42979622,964.1931152,71.84494781
5.205467224,25.74230957,13.19260502,964.9552002,73.23006439
5.151666164,25.6432457,12.85488605,962.9069824,73.47171021
5.156066418,25.44400978,12.74366856,968.0696411,78.56535339
5.179132938,25.55088615,12.88953209,965.3067017,79.59474182
5.119066238,25.87056923,12.90112591,953.265686,72.08493042
5.149699688,25.92653656,12.42014694,956.5735474,78.23072052
5.17539978,25.6904335,12.05356312,953.9709473,79.76753235
5.129600048,25.86165428,12.15803432,945.9694824,75.3877182
5.08613348,25.94999695,12.28523922,957.0568237,77.67015076
5.042033672,25.65491104,12.31736755,960.1211548,85.09039307
5.070466518,25.9299221,12.16330719,953.9568481,85.00348663
5.029866219,25.99949646,12.12232876,942.9736938,80.81950378
4.991799831,25.60152817,12.06733894,937.4994507,85.35875702
4.93500042,25.57123566,12.11880684,925.8687744,80.40895081
4.854299545,26.04002762,12.04088116,908.4996338,73.90048981
4.819532871,26.49210358,11.73219681,898.1461182,74.19203186
4.796333313,26.45876884,11.82406616,892.1390381,76.18704987
4.794632912,25.83102036,12.14021873,885.4927368,80.93952179
4.718100548,25.8745327,12.00794792,869.5239868,77.10431671
4.641266823,26.30624962,11.95256329,856.8427734,73.33708954
4.552466869,26.45703697,11.55720043,845.4202271,74.22692108
4.51343298,26.61339569,11.79828835,839.7178345,75.98564148
4.468233585,27.26870728,11.61105442,820.7175293,69.3425293
4.422766209,27.65137482,11.18622017,806.7087402,68.21363068
4.414700031,27.29699326,11.40598011,795.0117798,71.50154114
4.341999531,26.62991333,11.55501366,781.0998535,71.74964142
4.261433125,26.21469307,11.73311234,761.6138916,67.61080933
4.167099953,26.88968086,11.45017433,741.4381714,63.2595253
4.090733528,27.36935997,11.42667389,726.1004028,60.56273651
4.045600414,27.02929688,11.64152622,713.8027954,64.87389374
3.96759963,27.22398949,11.78497505,693.0288696,61.64976501
3.905800104,27.56916618,11.52403831,677.666687,62.55187607
3.82923317,27.10555649,11.54003429,662.7115479,65.24887848
3.776432991,26.70169067,11.81204033,644.9379883,64.1003418
3.717732906,26.68857384,11.81844807,626.8594971,63.12459564
3.6268332,26.87330246,11.87429142,604.8178101,58.36050797
3.549633503,26.88890648,11.62254524,586.5119629,56.17493439
3.467466831,26.59296608,11.92982864,571.0058594,56.88156509
3.362900019,26.7460804,11.76430035,549.6869507,54.86770248
3.259333611,26.34427643,11.87949085,531.7753296,55.79695892
3.140333414,26.60877991,11.92823982,508.2035217,50.79542542
3.054433346,26.68821716,11.74169159,489.9946289,50.41837311
2.951800346,26.2677269,11.86602974,473.4414978,52.7844429
2.840899944,26.34184265,11.90993214,454.0689087,52.71010208
2.731833696,26.7215786,11.84977341,433.3020325,50.93426895
2.622866631,26.22002792,11.94374371,420.3879395,56.51683807
2.497966528,26.36825752,11.96105194,396.4418945,51.32738876
2.380633354,26.35520363,11.99809837,379.0178528,51.92446136
2.256566525,25.99826241,12.0531292,360.2853699,51.12784576
2.131266832,26.18101692,12.05375671,337.1026001,47.7625351
1.999799967,25.68004227,12.1834259,318.0223999,49.22286987
1.869333386,25.5871048,12.440938,294.9398804,46.61665344
1.744666815,25.49767685,12.49191666,275.8752136,48.60284805
1.613566637,25.43988419,12.54265404,251.3326569,46.1352272
1.478133202,25.33561707,12.63695621,204.6380005,42.88518143
1.343199968,25.1914444,12.68396187,113.1769028,45.81154633
1.205133319,25.17569351,12.83931732,47.5667305,42.83350754
1.055066705,25.03516197,12.757514,47.61111832,36.51922989
0.786433339,24.89700317,12.91942787,40.70313263,33.02095413
0.527633369,24.79662704,13.03081989,32.62234497,29.84547043
0.370633304,24.67127609,13.0715723,29.49172974,26.87386131
0.12403331,24.5600338,13.16050339,26.47066689,24.01301003
0.088033319,24.39492607,13.23466873,24.51803589,21.89022827
0.078933336,24.13466072,13.49074173,21.55479622,20.3021698
0.064133331,23.80833054,13.82135582,19.31940842,18.04644585
0.044933327,23.51084328,14.05449295,15.86424065,15.25431824
0.024499996,23.19933319,14.22305202,13.07750225,12.72320843
0.010233333,23.0391407,14.2582016,9.840105057,9.413529396
-1.46E-11,22.80331802,14.45125198,7.542635441,7.068598747
-0.002,22.53229904,14.68402672,5.627038479,5.221894741
0,22.28201294,14.90319252,3.961512566,3.482227087
0,22.05374908,15.11239433,3.496305466,3.209494829
0,21.88338852,15.31545925,2.900625467,2.507995367
0,21.684515,15.74329376,2.798863649,2.42809701
0,21.47958183,16.24054718,2.633929253,2.125118732
0,21.27809334,16.61476517,2.376241446,1.923592448
0,20.96807861,17.06307793,3.058519363,2.71658659
0,20.64241791,17.5294838,2.934789181,2.463014841
0,20.32859802,17.94963074,3.129908085,2.710402727
0,19.96262932,18.54120827,3.423080206,2.961464882
0,19.46816635,19.22385788,3.975459814,3.296441317
0,19.00597191,20.20504379,4.153849125,3.447866201
0,18.4738102,21.36708641,4.574207783,3.913478374
0,18.01131439,22.27015114,3.91437149,3.26177454
0,17.43278313,23.24015236,3.627839327,3.063171625
0,16.87523651,23.86602974,3.592633724,3.055766582
0,16.5161953,24.4579525,3.576738358,3.095299006
0,16.31003761,24.88301659,3.491293669,2.918634653
0,16.14790154,25.31446838,3.146218538,2.73903513
0,15.92448139,25.7305069,3.505701542,2.934735775
0,15.79482269,26.09107971,2.499824524,2.06210804
0,15.54678535,26.48430634,2.791434765,2.433492899
0,15.34838581,27.10016632,2.671743155,2.039967537
0,15.33036518,27.31326294,1.997981071,1.498044014
0,15.3883419,27.33293915,1.716188669,1.267696977
0,15.45662212,27.07717896,1.822386265,1.304702282
0,15.2222681,27.65324402,2.124162674,1.563732982
0,15.13161755,27.4667244,2.217478752,1.61857152
0,15.22388649,27.49116898,1.697705388,1.105855584
0,15.31889153,27.05694962,1.747400761,1.315089107
0,15.22246456,27.33691788,2.159408331,1.674970746
0,15.12090969,27.46583939,1.749181271,1.224940777
0,15.01642895,27.81325531,2.128318548,1.626990557
0,14.85368061,27.88480759,1.883500099,1.374608636
0,14.67348289,28.20556831,1.999380112,1.494271159
0,14.44683743,28.75083923,2.071026087,1.525901318
0,14.46382141,28.8123188,1.76330924,1.24343133
0,14.29931736,29.30996704,1.500579834,1.012471557
0,14.30142593,29.30043602,1.638491035,1.170530319
0,14.25939655,29.35044861,1.527332783,1.072895885
0,14.25131989,29.65608215,1.336417675,0.908337772
0,13.87404442,30.46621704,2.21371007,1.567366362
0,13.83309937,30.66315842,1.713876367,1.144599676
0,13.7250185,30.48485947,1.856723905,1.324338675
0,13.46542358,31.29311371,1.76629436,1.351899981
0,13.44752407,31.00186539,1.72620368,1.303599
0,13.40767384,31.3073616,1.819635272,1.348294735
0,13.21388531,31.75404739,2.217956781,1.637022376
0,13.05578613,31.99002075,2.420732975,1.807465911
0,13.19679451,31.93483162,1.406470418,0.948174298
0,12.89970493,32.53022003,2.877768755,2.309204817
